,engineRpm,speedMps,fuelRangeM,throttlePercentage,brakePercentage,steeringPercentage,parkingBrake,highBeamSignal,drivingMode,errorCode,gearLocation,header_timestampSec,header_moduleName,signal_turnSignal,angularVelocityVrf_z,realSteeringAngle,batterySoc,cmdDrivingMode,driveMotorTorqueNm,batteryVoltage,batteryCurrent,enableButton,disableButton,batch
15759,1765,5.31675,0,23,0,-37.84,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.595486,had-canbus,TURN_RIGHT,0,-283.8,100,0.0,67,553.9,32.6,False,False,16.0
15760,1765,5.33238745,0,23,0,-37.84,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.6054559,had-canbus,TURN_RIGHT,0,-283.8,100,0.0,65,553.9,31.2,False,False,16.0
15761,1764,5.33238745,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.6154969,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,66,553.9,31.2,False,False,16.0
15762,1763,5.33238745,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.62546,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,67,553.9,28.5,False,False,16.0
15763,1763,5.33238745,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.635541,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,65,553.9,28.5,False,False,16.0
15764,1762,5.34802485,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.645511,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,64,553.9,30.7,False,False,16.0
15765,1763,5.34802485,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.655534,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,62,553.9,30.7,False,False,16.0
15766,1763,5.36366272,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.6655178,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,62,553.9,29.5,False,False,16.0
15767,1764,5.36366272,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.6755738,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,63,553.9,29.5,False,False,16.0
15768,1766,5.36366272,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.685462,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,63,553.9,28.5,False,False,16.0
15769,1768,5.36366272,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.695448,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,62,553.9,28.5,False,False,16.0
15770,1770,5.3793,0,23,0,-37.8266678,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.705448,had-canbus,TURN_RIGHT,0,-283.7,100,0.0,61,553.9,28.3,False,False,16.0
15771,1773,5.3793,0,23,0,-37.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.715482,had-canbus,TURN_RIGHT,0,-283.5,100,0.0,60,553.9,28.3,False,False,16.0
15772,1777,5.3793,0,23,0,-37.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.7254689,had-canbus,TURN_RIGHT,0,-283.5,100,0.0,61,553.9,28.5,False,False,16.0
15773,1781,5.41057491,0,23,0,-37.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.7354958,had-canbus,TURN_RIGHT,0,-283.5,100,0.0,62,553.9,28.5,False,False,16.0
15774,1785,5.42621231,0,23,0,-37.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.745559,had-canbus,TURN_RIGHT,0,-283.5,100,0.0,62,553.9,29.2,False,False,16.0
15775,1789,5.44185,0,23,0,-37.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.755522,had-canbus,TURN_RIGHT,0,-283.5,100,0.0,62,553.9,29.2,False,False,16.0
15776,1794,5.44185,0,23,0,-37.7733345,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.765506,had-canbus,TURN_RIGHT,0,-283.3,100,0.0,61,553.9,29.5,False,False,16.0
15777,1798,5.45748758,0,23,0,-37.7733345,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.775487,had-canbus,TURN_RIGHT,0,-283.3,100,0.0,63,553.9,29.5,False,False,16.0
15778,1803,5.45748758,0,23,0,-37.7733345,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.785491,had-canbus,TURN_RIGHT,0,-283.3,100,0.0,65,553.9,30.2,False,False,16.0
15779,1807,5.47312498,0,23,0,-37.7733345,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.795477,had-canbus,TURN_RIGHT,0,-283.3,100,0.0,65,553.9,30.2,False,False,16.0
15780,1811,5.47312498,0,23,0,-37.7733345,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.80557,had-canbus,TURN_RIGHT,0,-283.3,100,0.0,65,553.9,31.9,False,False,16.0
15781,1814,5.47312498,0,23,0,-37.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.815506,had-canbus,TURN_RIGHT,0,-282.8,100,0.0,65,553.9,31.9,False,False,16.0
15782,1817,5.47312498,0,23,0,-37.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.825538,had-canbus,TURN_RIGHT,0,-282.8,100,0.0,68,553.9,32.6,False,False,16.0
15783,1819,5.47312498,0,23,0,-37.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.835527,had-canbus,TURN_RIGHT,0,-282.8,100,0.0,69,553.9,32.6,False,False,16.0
15784,1821,5.48876238,0,23,0,-37.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.845636,had-canbus,TURN_RIGHT,0,-282.8,100,0.0,69,553.9,32.9,False,False,16.0
15785,1822,5.48876238,0,23,0,-37.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.8555129,had-canbus,TURN_RIGHT,0,-282.8,100,0.0,68,553.9,32.9,False,False,16.0
15786,1823,5.48876238,0,23,0,-37.5866661,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.8654969,had-canbus,TURN_RIGHT,0,-281.9,100,0.0,69,553.9,31.7,False,False,16.0
15787,1823,5.48876238,0,23,0,-37.5866661,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.8754818,had-canbus,TURN_RIGHT,0,-281.9,100,0.0,71,553.9,31.7,False,False,16.0
15788,1824,5.5044,0,23,0,-37.5866661,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.885479,had-canbus,TURN_RIGHT,0,-281.9,100,0.0,71,553.9,37.8,False,False,16.0
15789,1824,5.5044,0,23,0,-37.5866661,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.8954759,had-canbus,TURN_RIGHT,0,-281.9,100,0.0,70,553.9,37.8,False,False,16.0
15790,1823,5.5044,0,23,0,-37.5866661,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.905479,had-canbus,TURN_RIGHT,0,-281.9,100,0.0,68,553.9,32.9,False,False,16.0
15791,1823,5.48876238,0,23,0,-37.28,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.9154499,had-canbus,TURN_RIGHT,0,-279.6,100,0.0,70,553.9,32.9,False,False,16.0
15792,1822,5.48876238,0,23,0,-37.28,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.925482,had-canbus,TURN_RIGHT,0,-279.6,100,0.0,70,553.9,30.5,False,False,16.0
15793,1822,5.48876238,0,23,0,-37.28,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.9356089,had-canbus,TURN_RIGHT,0,-279.6,100,0.0,70,553.9,30.5,False,False,16.0
15794,1822,5.48876238,0,23,0,-37.28,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.9455378,had-canbus,TURN_RIGHT,0,-279.6,100,0.0,68,553.9,31.7,False,False,16.0
15795,1821,5.5044,0,23,0,-37.28,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.9554958,had-canbus,TURN_RIGHT,0,-279.6,100,0.0,67,553.9,31.7,False,False,16.0
15796,1821,5.5044,0,23,0,-36.7866669,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.965504,had-canbus,TURN_RIGHT,0,-275.9,100,0.0,69,553.9,32.4,False,False,16.0
15797,1821,5.5044,0,23,0,-36.7866669,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.975546,had-canbus,TURN_RIGHT,0,-275.9,100,0.0,68,553.9,32.4,False,False,16.0
15798,1821,5.5044,0,23,0,-36.7866669,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.9854639,had-canbus,TURN_RIGHT,0,-275.9,100,0.0,68,553.9,31.7,False,False,16.0
15799,1821,5.5044,0,23,0,-36.7866669,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109004.9954479,had-canbus,TURN_RIGHT,0,-275.9,100,0.0,66,553.9,31.7,False,False,16.0
15800,1822,5.5044,0,23,0,-36.7866669,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.005499,had-canbus,TURN_RIGHT,0,-275.9,100,0.0,66,553.9,30.2,False,False,16.0
15801,1823,5.5044,0,23,0,-36.1333351,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.01548,had-canbus,TURN_RIGHT,0,-271.0,100,0.0,67,553.9,30.2,False,False,16.0
15802,1824,5.52003765,0,23,0,-36.1333351,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.025452,had-canbus,TURN_RIGHT,0,-271.0,100,0.0,67,553.9,30.5,False,False,16.0
15803,1825,5.52003765,0,23,0,-36.1333351,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.035456,had-canbus,TURN_RIGHT,0,-271.0,100,0.0,65,553.9,30.5,False,False,16.0
15804,1827,5.52003765,0,23,0,-36.1333351,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.0454729,had-canbus,TURN_RIGHT,0,-271.0,100,0.0,64,553.9,29.2,False,False,16.0
15805,1829,5.53567505,0,23,0,-36.1333351,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.055534,had-canbus,TURN_RIGHT,0,-271.0,100,0.0,67,553.9,29.2,False,False,16.0
15806,1830,5.53567505,0,23,0,-35.36,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.065474,had-canbus,TURN_RIGHT,0,-265.2,100,0.0,67,553.9,31.4,False,False,16.0
15807,1832,5.53567505,0,23,0,-35.36,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.075536,had-canbus,TURN_RIGHT,0,-265.2,100,0.0,66,553.9,31.4,False,False,16.0
15808,1834,5.55131245,0,23,0,-35.36,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.085628,had-canbus,TURN_RIGHT,0,-265.2,100,0.0,64,553.9,31.2,False,False,16.0
15809,1837,5.55131245,0,24,0,-35.36,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.0955229,had-canbus,TURN_RIGHT,0,-265.2,100,0.0,66,553.9,31.2,False,False,16.0
15810,1839,5.55131245,0,24,0,-35.36,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.105527,had-canbus,TURN_RIGHT,0,-265.2,100,0.0,67,553.9,30.9,False,False,16.0
15811,1841,5.56695,0,24,0,-34.5066681,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.1155188,had-canbus,TURN_RIGHT,0,-258.8,100,0.0,66,553.9,30.9,False,False,16.0
15812,1843,5.58258772,0,24,0,-34.5066681,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.125474,had-canbus,TURN_RIGHT,0,-258.8,100,0.0,64,553.9,31.9,False,False,16.0
15813,1845,5.58258772,0,24,0,-34.5066681,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.1355069,had-canbus,TURN_RIGHT,0,-258.8,100,0.0,65,553.9,31.9,False,False,16.0
15814,1848,5.59822512,0,24,0,-34.5066681,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.145514,had-canbus,TURN_RIGHT,0,-258.8,100,0.0,67,553.9,32.6,False,False,16.0
15815,1850,5.59822512,0,24,0,-34.5066681,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.155448,had-canbus,TURN_RIGHT,0,-258.8,100,0.0,66,553.9,32.6,False,False,16.0
15816,1852,5.61386251,0,24,0,-33.6133347,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.165479,had-canbus,TURN_RIGHT,0,-252.1,100,0.0,65,553.9,32.9,False,False,16.0
15817,1855,5.61386251,0,24,0,-33.6133347,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.1755278,had-canbus,TURN_RIGHT,0,-252.1,100,0.0,66,553.9,32.9,False,False,16.0
15818,1857,5.61386251,0,24,0,-33.6133347,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.185524,had-canbus,TURN_RIGHT,0,-252.1,100,0.0,68,553.9,32.2,False,False,16.0
15819,1859,5.6295,0,24,0,-33.6133347,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.1955209,had-canbus,TURN_RIGHT,0,-252.1,100,0.0,67,553.9,32.2,False,False,16.0
15820,1862,5.6295,0,24,0,-33.6133347,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.205545,had-canbus,TURN_RIGHT,0,-252.1,100,0.0,67,553.9,31.2,False,False,16.0
15821,1864,5.6295,0,24,0,-32.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.215507,had-canbus,TURN_RIGHT,0,-245.3,100,0.0,68,553.9,31.2,False,False,16.0
15822,1866,5.64513731,0,24,0,-32.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.225522,had-canbus,TURN_RIGHT,0,-245.3,100,0.0,69,553.9,31.9,False,False,16.0
15823,1868,5.64513731,0,24,0,-32.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.235492,had-canbus,TURN_RIGHT,0,-245.3,100,0.0,70,553.9,31.9,False,False,16.0
15824,1870,5.64513731,0,24,0,-32.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.245529,had-canbus,TURN_RIGHT,0,-245.3,100,0.0,69,553.9,33.1,False,False,16.0
15825,1872,5.64513731,0,24,0,-32.706665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.255478,had-canbus,TURN_RIGHT,0,-245.3,100,0.0,70,553.9,33.1,False,False,16.0
15826,1874,5.66077518,0,24,0,-31.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.2654688,had-canbus,TURN_RIGHT,0,-238.5,100,0.0,71,553.9,32.6,False,False,16.0
15827,1875,5.66077518,0,24,0,-31.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.27548,had-canbus,TURN_RIGHT,0,-238.5,100,0.0,72,553.9,32.6,False,False,16.0
15828,1876,5.66077518,0,24,0,-31.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.285485,had-canbus,TURN_RIGHT,0,-238.5,100,0.0,70,553.9,34.4,False,False,16.0
15829,1876,5.66077518,0,24,0,-31.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.2955408,had-canbus,TURN_RIGHT,0,-238.5,100,0.0,72,553.9,34.4,False,False,16.0
15830,1877,5.66077518,0,24,0,-31.8,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.305547,had-canbus,TURN_RIGHT,0,-238.5,100,0.0,72,553.9,34.1,False,False,16.0
15831,1877,5.67641258,0,24,0,-30.8666668,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.3155339,had-canbus,TURN_RIGHT,0,-231.5,100,0.0,71,553.9,34.1,False,False,16.0
15832,1878,5.67641258,0,24,0,-30.8666668,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.3254888,had-canbus,TURN_RIGHT,0,-231.5,100,0.0,69,553.9,35.8,False,False,16.0
15833,1879,5.67641258,0,25,0,-30.8666668,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.335525,had-canbus,TURN_RIGHT,0,-231.5,100,0.0,70,553.9,35.8,False,False,16.0
15834,1880,5.69205,0,25,0,-30.8666668,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.345538,had-canbus,TURN_RIGHT,0,-231.5,100,0.0,71,553.9,35.8,False,False,16.0
15835,1881,5.69205,0,25,0,-30.8666668,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.355536,had-canbus,TURN_RIGHT,0,-231.5,100,0.0,70,553.9,35.8,False,False,16.0
15836,1882,5.69205,0,25,0,-29.8533325,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.3655188,had-canbus,TURN_RIGHT,0,-223.9,100,0.0,69,553.9,32.9,False,False,16.0
15837,1883,5.69205,0,25,0,-29.8533325,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.375495,had-canbus,TURN_RIGHT,0,-223.9,100,0.0,71,553.9,32.9,False,False,16.0
15838,1884,5.69205,0,26,0,-29.8533325,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.3855379,had-canbus,TURN_RIGHT,0,-223.9,100,0.0,71,553.9,32.2,False,False,16.0
15839,1885,5.69205,0,26,0,-29.8533325,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.3955169,had-canbus,TURN_RIGHT,0,-223.9,100,0.0,70,553.9,32.2,False,False,16.0
15840,1886,5.70768738,0,26,0,-29.8533325,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.405535,had-canbus,TURN_RIGHT,0,-223.9,100,0.0,69,553.9,34.6,False,False,16.0
15841,1888,5.70768738,0,27,0,-28.7733326,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.4155378,had-canbus,TURN_RIGHT,0,-215.8,100,0.0,71,553.9,34.6,False,False,16.0
15842,1890,5.70768738,0,27,0,-28.7733326,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.4255679,had-canbus,TURN_RIGHT,0,-215.8,100,0.0,71,553.9,31.9,False,False,16.0
15843,1892,5.70768738,0,27,0,-28.7733326,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.4354858,had-canbus,TURN_RIGHT,0,-215.8,100,0.0,70,553.9,31.9,False,False,16.0
15844,1894,5.72332478,0,27,0,-28.7733326,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.445541,had-canbus,TURN_RIGHT,0,-215.8,100,0.0,70,553.9,35.6,False,False,16.0
15845,1896,5.72332478,0,27,0,-28.7733326,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.455492,had-canbus,TURN_RIGHT,0,-215.8,100,0.0,73,553.9,35.6,False,False,16.0
15846,1899,5.73896265,0,27,0,-27.68,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.465492,had-canbus,TURN_RIGHT,0,-207.6,100,0.0,73,553.9,34.8,False,False,16.0
15847,1901,5.73896265,0,27,0,-27.68,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.4754798,had-canbus,TURN_RIGHT,0,-207.6,100,0.0,72,553.9,34.8,False,False,16.0
15848,1904,5.73896265,0,27,0,-27.68,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.4855158,had-canbus,TURN_RIGHT,0,-207.6,100,0.0,75,553.9,34.6,False,False,16.0
15849,1907,5.7546,0,27,0,-27.68,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.495672,had-canbus,TURN_RIGHT,0,-207.6,100,0.0,76,553.9,34.6,False,False,16.0
15850,1910,5.7546,0,27,0,-27.68,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.5055099,had-canbus,TURN_RIGHT,0,-207.6,100,0.0,75,553.9,37.3,False,False,16.0
15851,1914,5.77023745,0,27,0,-26.626667,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.515573,had-canbus,TURN_RIGHT,0,-199.7,100,0.0,76,553.9,37.3,False,False,16.0
15852,1917,5.77023745,0,27,0,-26.626667,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.5254939,had-canbus,TURN_RIGHT,0,-199.7,100,0.0,79,553.9,36.6,False,False,16.0
15853,1920,5.78587484,0,27,0,-26.626667,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.535456,had-canbus,TURN_RIGHT,0,-199.7,100,0.0,79,553.9,36.6,False,False,16.0
15854,1923,5.78587484,0,27,0,-26.626667,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.54546,had-canbus,TURN_RIGHT,0,-199.7,100,0.0,78,553.9,39.2,False,False,16.0
15855,1925,5.80151272,0,27,0,-26.626667,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.555495,had-canbus,TURN_RIGHT,0,-199.7,100,0.0,81,553.9,39.2,False,False,16.0
15856,1928,5.81715,0,27,0,-25.5466671,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.56565,had-canbus,TURN_RIGHT,0,-191.6,100,0.0,81,553.9,38.7,False,False,16.0
15857,1930,5.81715,0,27,0,-25.5466671,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.575568,had-canbus,TURN_NONE,0,-191.6,100,0.0,80,553.9,38.7,False,False,16.0
15858,1933,5.81715,0,27,0,-25.5466671,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.585527,had-canbus,TURN_NONE,0,-191.6,100,0.0,82,553.9,36.8,False,False,16.0
15859,1935,5.83278751,0,28,0,-25.5466671,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.595536,had-canbus,TURN_NONE,0,-191.6,100,0.0,83,553.9,36.8,False,False,16.0
15860,1936,5.83278751,0,28,0,-25.5466671,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.6054878,had-canbus,TURN_NONE,0,-191.6,100,0.0,82,553.9,40.5,False,False,16.0
15861,1938,5.84842491,0,28,0,-24.48,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.6154828,had-canbus,TURN_NONE,0,-183.6,100,0.0,81,553.9,40.5,False,False,16.0
15862,1939,5.84842491,0,28,0,-24.48,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.625478,had-canbus,TURN_NONE,0,-183.6,100,0.0,84,553.9,40.7,False,False,16.0
15863,1940,5.86406231,0,28,0,-24.48,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.635486,had-canbus,TURN_NONE,0,-183.6,100,0.0,83,553.9,40.7,False,False,16.0
15864,1941,5.86406231,0,28,0,-24.48,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.6454868,had-canbus,TURN_NONE,0,-183.6,100,0.0,81,553.9,38.5,False,False,16.0
15865,1942,5.8797,0,28,0,-24.48,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.6554909,had-canbus,TURN_NONE,0,-183.6,100,0.0,83,553.9,38.5,False,False,16.0
15866,1943,5.8797,0,28,0,-23.373333,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.665511,had-canbus,TURN_NONE,0,-175.3,100,0.0,83,553.9,38.3,False,False,16.0
15867,1945,5.8797,0,28,0,-23.373333,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.6755278,had-canbus,TURN_NONE,0,-175.3,100,0.0,81,553.9,38.3,False,False,16.0
15868,1946,5.89533758,0,28,0,-23.373333,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.6855688,had-canbus,TURN_NONE,0,-175.3,100,0.0,81,553.9,40.7,False,False,16.0
15869,1948,5.91097498,0,28,0,-23.373333,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.695487,had-canbus,TURN_NONE,0,-175.3,100,0.0,83,553.9,40.7,False,False,16.0
15870,1950,5.91097498,0,28,0,-23.373333,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.705509,had-canbus,TURN_NONE,0,-175.3,100,0.0,82,553.9,41.4,False,False,16.0
15871,1952,5.91097498,0,28,0,-22.1866665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.715461,had-canbus,TURN_NONE,0,-166.4,100,0.0,81,553.9,41.4,False,False,16.0
15872,1954,5.91097498,0,28,0,-22.1866665,False,False,COMPLETE_MANUAL,BRAKE_INTERVENTION,GEAR_DRIVE,1669109005.725473,had-canbus,TURN_NONE,0,-166.4,100,0.0,83,553.9,38.5,False,False,16.0
